brand,ingredient,count,share
NEOGEN DERMALOGY,Glycerin,3,0.015625
NEOGEN DERMALOGY,Sodium Hyaluronate,3,0.015625
NEOGEN DERMALOGY,Achillea Millefolium Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Aloe Barbadensis Leaf Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Angelica Archangelica Root Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Arnica Montana Flower Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Artemisia Absinthium Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Butylene Glycol,2,0.010416666666666666
NEOGEN DERMALOGY,Carbomer,2,0.010416666666666666
NEOGEN DERMALOGY,Disodium EDTA,2,0.010416666666666666
NEOGEN DERMALOGY,Ethylhexylglycerin,2,0.010416666666666666
NEOGEN DERMALOGY,Fragrance.,2,0.010416666666666666
NEOGEN DERMALOGY,Gardenia Florida Fruit Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Gentiana Lutea Root Extract,2,0.010416666666666666
NEOGEN DERMALOGY,Portulaca Oleracea Extract,2,0.010416666666666666
