brand,ingredient,count,share
J.ONE,1,2,0.021739130434782608
J.ONE,2-Hexanediol,2,0.021739130434782608
J.ONE,Adenosine,2,0.021739130434782608
J.ONE,Butylene Glycol,2,0.021739130434782608
J.ONE,Carbomer,2,0.021739130434782608
J.ONE,Disodium EDTA,2,0.021739130434782608
J.ONE,Glycerin,2,0.021739130434782608
J.ONE,Niacinamide,2,0.021739130434782608
J.ONE,Phenoxyethanol,2,0.021739130434782608
J.ONE,Polysorbate 80,2,0.021739130434782608
J.ONE,Water,2,0.021739130434782608
J.ONE,-Red Wine Extract: Increases skin’s natural cell turnover and fights free radicals. -Black Bee Propolis: Soothes and calms. -Black Truffle Extract: Creates visibly plumper,1,0.010869565217391304
J.ONE,Algin,1,0.010869565217391304
J.ONE,Aminomethyl Propanol,1,0.010869565217391304
J.ONE,Astaxanthin,1,0.010869565217391304
