brand,ingredient,count,share
LA MER,Calcium Gluconate,29,0.015143603133159269
LA MER,Copper Gluconate,29,0.015143603133159269
LA MER,Eucalyptus Globulus (Eucalyptus) Leaf Oil,29,0.015143603133159269
LA MER,Helianthus Annuus (Sunflower) Seedcake,29,0.015143603133159269
LA MER,Magnesium Gluconate,29,0.015143603133159269
LA MER,Medicago Sativa (Alfalfa) Seed Powder,29,0.015143603133159269
LA MER,Niacin,29,0.015143603133159269
LA MER,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,29,0.015143603133159269
LA MER,Sesamum Indicum (Sesame) Seed Oil,29,0.015143603133159269
LA MER,Sodium Gluconate,29,0.015143603133159269
LA MER,Tocopheryl Succinate,29,0.015143603133159269
LA MER,Zinc Gluconate,29,0.015143603133159269
LA MER,Algae (Seaweed) Extract,28,0.014621409921671017
LA MER,Sesamum Indicum (Sesame) Seed Powder,28,0.014621409921671017
LA MER,Linalool,27,0.014099216710182768
