brand,ingredient,count,share
BELIF,Sucrose Polystearate,2,0.0027397260273972603
BELIF,Symphytum Officinale Leaf Extract,2,0.0027397260273972603
BELIF,Theobroma Cacao (Cocoa) Extract,2,0.0027397260273972603
BELIF,Titanium Dioxide,2,0.0027397260273972603
BELIF,Trifolium Pratense (Clover) Flower Extract,2,0.0027397260273972603
BELIF,Vaccinium Myrtillus Fruit Extract*,2,0.0027397260273972603
BELIF,Viola Tricolor Extract**,2,0.0027397260273972603
BELIF,Xanthan Gum,2,0.0027397260273972603
BELIF,***Frgrance,1,0.0013698630136986301
BELIF,**Alchemilla Vulgaris Leaf Extract,1,0.0013698630136986301
BELIF,**Althaea Officinalis Root Extract,1,0.0013698630136986301
BELIF,**Arnica Montana Flower Extract,1,0.0013698630136986301
BELIF,**Dioscorea Villosa (Wild Yam) Root Extract,1,0.0013698630136986301
BELIF,**Equisetum Arvense Leaf Extract,1,0.0013698630136986301
BELIF,**Fragrance,1,0.0013698630136986301
BELIF,**Galium Aparine Extract,1,0.0013698630136986301
BELIF,**Melissa Officinalis Leaf Extract,1,0.0013698630136986301
BELIF,**Plantago Lanceolata Leaf Extract,1,0.0013698630136986301
BELIF,**Spiraea Ulmaria Flower Extract,1,0.0013698630136986301
BELIF,**Urtica Dioica (Nettle) Leaf Extract,1,0.0013698630136986301
BELIF,**Viola Tricolor Extract,1,0.0013698630136986301
BELIF,*Fragrances of natural origin.,1,0.0013698630136986301
BELIF,+/-: *Naturally Derived Fragrance,1,0.0013698630136986301
BELIF,+Alchemilla Vulgaris Leaf Extract,1,0.0013698630136986301
BELIF,+Fragrance,1,0.0013698630136986301
BELIF,-Semen Benincasae Herb: Creates a foamy texture with natural foaming agents and soothing properties as it conditions,1,0.0013698630136986301
BELIF,2-hexanediol,1,0.0013698630136986301
BELIF,Achillea Millefolium Extract,1,0.0013698630136986301
BELIF,Achillea Millefolium Flower Extract**,1,0.0013698630136986301
BELIF,Acrylates/Beheneth-25 Methacrylate Copolymer,1,0.0013698630136986301
BELIF,Aesculus Hippocastanum (Horse Chestnut) Leaf Extract**,1,0.0013698630136986301
BELIF,Alchemilla Vulgaris Extract,1,0.0013698630136986301
BELIF,Aloe Barbadensis Flower Extract,1,0.0013698630136986301
BELIF,Althaea Officinalis Root Extract*,1,0.0013698630136986301
BELIF,Althaea Officinalis Root Extract+,1,0.0013698630136986301
BELIF,Ammonium Acryloyldimethltaurate/Vp Copolymer,1,0.0013698630136986301
BELIF,Ammonium Acryloyldimethyltaurate/VP Copolymer,1,0.0013698630136986301
BELIF,Ammonium Acryloyldimethyltaurate/Vp Copolymer,1,0.0013698630136986301
BELIF,Arachidyl Glucoside,1,0.0013698630136986301
BELIF,Arctium Lappa Root Extract+,1,0.0013698630136986301
BELIF,Artemisia Princeps Leaf Powder,1,0.0013698630136986301
BELIF,Avena Sativa (Oat) Kernel Extract,1,0.0013698630136986301
BELIF,Avena Sativa (Oat) Kernel Extract***,1,0.0013698630136986301
BELIF,Avena Sative (Oat) Kernel Extract*,1,0.0013698630136986301
BELIF,Baptisia Tinctoria Root Extract,1,0.0013698630136986301
BELIF,Baptisia Tinctoria Root Extract***,1,0.0013698630136986301
BELIF,Beta-Glucan,1,0.0013698630136986301
BELIF,C12-20 Alkyl Gucoside,1,0.0013698630136986301
BELIF,CAlendula Officinalis Flower Extract*,1,0.0013698630136986301
BELIF,Calendula Officinalis Flower Extract,1,0.0013698630136986301
BELIF,Calendula Officinalis Flower Extract***,1,0.0013698630136986301
BELIF,Calendula Officinalis Flower Extract*+,1,0.0013698630136986301
BELIF,Calluna Vulgaris Extract,1,0.0013698630136986301
BELIF,Caprylyl Trimethicone,1,0.0013698630136986301
BELIF,Carthamus Tinctorius (Safflower) Flower Extract,1,0.0013698630136986301
BELIF,Centella Asiatica Leaf Extract,1,0.0013698630136986301
BELIF,Ceramide 3,1,0.0013698630136986301
BELIF,Ceramide NP,1,0.0013698630136986301
BELIF,Ceramide Np,1,0.0013698630136986301
BELIF,Cetearyl Olivate,1,0.0013698630136986301
BELIF,Ceteayl Olivate,1,0.0013698630136986301
BELIF,Cetyl Palmitate,1,0.0013698630136986301
BELIF,Chamomilla Recutita (Matricaria) Flower Extract,1,0.0013698630136986301
BELIF,Chamomilla Recutita (Matricia) Flower (0.5%),1,0.0013698630136986301
BELIF,Chamomilla Recutita (Matricia) Flower Extract (10.7%),1,0.0013698630136986301
BELIF,Chelidonium Majus Extract,1,0.0013698630136986301
BELIF,Cholesterol,1,0.0013698630136986301
BELIF,Citrannellol,1,0.0013698630136986301
BELIF,Citric Acid,1,0.0013698630136986301
BELIF,Citrus Aurantifolia (Lime) Oil**,1,0.0013698630136986301
BELIF,Citrus Aurantifolia (Lime) Oil++,1,0.0013698630136986301
BELIF,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,1,0.0013698630136986301
BELIF,Citrus Aurantium Bergamia (Bergamot) Fruit Oil*,1,0.0013698630136986301
BELIF,Citrus Aurantium Dulcis (Orange) Peel Oil+,1,0.0013698630136986301
BELIF,Citrus Aurantium Dulcis (Orange) Peel Oil++,1,0.0013698630136986301
BELIF,Citrus Unshiu Peel Extract,1,0.0013698630136986301
BELIF,Coccinia Indica Fruit Extract,1,0.0013698630136986301
BELIF,Coco-glucoside,1,0.0013698630136986301
BELIF,Corallina Officinalis Extract,1,0.0013698630136986301
BELIF,Crysanthemum Parthenium (Feverfew) Extract,1,0.0013698630136986301
BELIF,Curcuma Longa (Tumeric) Root Extract,1,0.0013698630136986301
BELIF,Dextrin,1,0.0013698630136986301
BELIF,Dextrin Palmitate/Ethylhexanoate,1,0.0013698630136986301
BELIF,Dimethiconol,1,0.0013698630136986301
BELIF,Dispacus Sylvestris Extract,1,0.0013698630136986301
BELIF,Echinacea Angustifolia Extract+,1,0.0013698630136986301
BELIF,Equisetum Arvense Leaf Extract**,1,0.0013698630136986301
BELIF,Equisetum Arvense Leaf Extract+,1,0.0013698630136986301
BELIF,Eucalyptus Globulus Leaf Extract*,1,0.0013698630136986301
BELIF,Eucalyptus Globulus Leaf Oil,1,0.0013698630136986301
BELIF,Eucalyptus Globulus Leaf Oil**,1,0.0013698630136986301
BELIF,Euphrasia Officinalis Extract,1,0.0013698630136986301
BELIF,Euphrasia Officinalis Extract**,1,0.0013698630136986301
BELIF,Fragrance,1,0.0013698630136986301
BELIF,Glycereth-26,1,0.0013698630136986301
BELIF,Glyceryl Acrlate/Acrylic Acid Copolymer,1,0.0013698630136986301
BELIF,Glycine Soja (Soybean) Sprout Extract,1,0.0013698630136986301
BELIF,Glycosyl Trehalose,1,0.0013698630136986301
BELIF,Glycyrrhiza Glabra (Licorice) Root Extract**,1,0.0013698630136986301
BELIF,HDI/TriMethylol Hexyllactone Crosspolymer,1,0.0013698630136986301
BELIF,Hexyldecyl Ethylhexanoate,1,0.0013698630136986301
BELIF,Hydrogenated Starch Hydrolysate,1,0.0013698630136986301
BELIF,Hydroxyethlcellulose,1,0.0013698630136986301
BELIF,Hydroxyethyl Acrylate/Sodium Acryloydimethyl Taurate Copolymer,1,0.0013698630136986301
BELIF,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymwer,1,0.0013698630136986301
BELIF,Hydroxyethylpiperazine Ethane Sulfonic Acid,1,0.0013698630136986301
BELIF,Hydroxyproline,1,0.0013698630136986301
BELIF,Hydroxypropyl Cyclodextrin,1,0.0013698630136986301
BELIF,Iron Oxides(CI 77491),1,0.0013698630136986301
BELIF,Iron Oxides(Ci 77491),1,0.0013698630136986301
BELIF,Lauryl Dimethicone/Polyglycerin-3 Crosspolymer,1,0.0013698630136986301
BELIF,Lavandula Angustifolia (Lavender) Extract,1,0.0013698630136986301
BELIF,Lavandula Angustifolia (Lavender) Flower Extract+,1,0.0013698630136986301
BELIF,Limonene *: Napiers Original Formula,1,0.0013698630136986301
BELIF,Limonene. *Napiers Original Formula. **Napiers Aqua Formula. ***Fragrances of Natural Origin.,1,0.0013698630136986301
BELIF,Limonene. *Napiers Original Formula. **Napiers Moisture Formula. ***Fragrances of Natural Origin.,1,0.0013698630136986301
BELIF,Limonene. *Napiers original formula. +Fragrances of natural origin.,1,0.0013698630136986301
BELIF,Limonene. +Napiers original formula. *Sebum Control Herb Complex. **Fragrances of natural origin.,1,0.0013698630136986301
BELIF,Linalool*. **Napiers Moisture Formula. ***Napiers Original Formula. +Fragrances Of Natural Origin.,1,0.0013698630136986301
BELIF,Linalool*. *Fragrances Of Natural Origin,1,0.0013698630136986301
BELIF,Linalool. *Napiers Original Formula. **Napiers Formula DTX. ***Fragrances of Natural Origin.,1,0.0013698630136986301
BELIF,Linalool. *Napiers aqua formula. **Napiers original formula. +Fragrances of natural origin.,1,0.0013698630136986301
BELIF,Linalool. *Napiers original formula. **Napiers moisture formula. +Fragrances of natural origin.,1,0.0013698630136986301
BELIF,Linalool. *Napiers original formula. +Napiers aqua formula. ++Fragrances.,1,0.0013698630136986301
BELIF,Magnolia Kobus Bark Extract,1,0.0013698630136986301
BELIF,Malakite Extract,1,0.0013698630136986301
BELIF,Malt Extract,1,0.0013698630136986301
BELIF,Melaleuca Alternifolia (Tea Tree) Leaf Oil,1,0.0013698630136986301
BELIF,Melaleuca Alternifolia (Tea Tree) Leaf Oil**,1,0.0013698630136986301
BELIF,Melia Azadirachta Flower Extract,1,0.0013698630136986301
BELIF,Melia Azadirachta Leaf Extract,1,0.0013698630136986301
BELIF,Melissa Officinalis Leaf Extract,1,0.0013698630136986301
BELIF,Mentha Rotundifolia Leaf Extract*,1,0.0013698630136986301
BELIF,Methl Trimethicone,1,0.0013698630136986301
BELIF,Methyl Perfluorobutyl Ether,1,0.0013698630136986301
BELIF,Methyl Perfluoroisobutyl Ether,1,0.0013698630136986301
BELIF,Methylpropanediol,1,0.0013698630136986301
BELIF,Montmorillonite,1,0.0013698630136986301
BELIF,Moringa Oleifera Seed Oil,1,0.0013698630136986301
BELIF,Myristic Acid,1,0.0013698630136986301
BELIF,Neopentyl Glycol Dicaprate,1,0.0013698630136986301
BELIF,Nepeta Cataria Extract,1,0.0013698630136986301
BELIF,Nepeta Cataria Extract***,1,0.0013698630136986301
BELIF,Niacinamide,1,0.0013698630136986301
BELIF,Ocimum Sanctum Leaf Extract,1,0.0013698630136986301
BELIF,Olea Europaea (Olive) Fruit Oil,1,0.0013698630136986301
BELIF,PCA Dimethicone,1,0.0013698630136986301
BELIF,PEG-10 Rapeseed Sterol,1,0.0013698630136986301
BELIF,PEG-20 Glyceryl Triisostearate,1,0.0013698630136986301
BELIF,PEG-240/HDI Copolymer Bis-Decyltetradecet-20 Ether,1,0.0013698630136986301
BELIF,PEG-40 Hydrogenated Caster Oil,1,0.0013698630136986301
BELIF,PEG-40 Stearate,1,0.0013698630136986301
BELIF,PEG-8,1,0.0013698630136986301
BELIF,PEG/PPG-17/6 Copolymer,1,0.0013698630136986301
BELIF,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,1,0.0013698630136986301
BELIF,PEG/Ppg/Polybutylene Glycol-8/5/3 Glycerin,1,0.0013698630136986301
BELIF,Peat Extract (20%),1,0.0013698630136986301
BELIF,Peg-10 Rapeseed Sterol,1,0.0013698630136986301
BELIF,Peg-100 Stearate,1,0.0013698630136986301
BELIF,Peg/Ppg-17/6 Copolymer,1,0.0013698630136986301
BELIF,Pelargonium Graveolens Flower OIl+,1,0.0013698630136986301
BELIF,Pelargonium Graveolens Flower Oil**,1,0.0013698630136986301
BELIF,Pelargonium Graveolens Flower Oil++,1,0.0013698630136986301
BELIF,Pentaerythirityl Tetraethylhexanoate,1,0.0013698630136986301
BELIF,Pentaerythrityl Tetraisostearate,1,0.0013698630136986301
BELIF,Perfluorodecalin,1,0.0013698630136986301
BELIF,Perfluorodimethylcyclohexane,1,0.0013698630136986301
BELIF,Perfluorohexane,1,0.0013698630136986301
BELIF,Perfluorononylethyl Stearyl Dimethicone,1,0.0013698630136986301
BELIF,Perfluoroperhydrophenanthrene,1,0.0013698630136986301
BELIF,Peucedanum Graveolens (Dill) Extract,1,0.0013698630136986301
BELIF,Phenl Trimethicone,1,0.0013698630136986301
BELIF,Phenyl Trimethicone,1,0.0013698630136986301
BELIF,Phytosphingosine,1,0.0013698630136986301
BELIF,Plantago Lanceolata Leaf Extract*,1,0.0013698630136986301
BELIF,Polyglutamic Acid,1,0.0013698630136986301
BELIF,Polyglycerin-3,1,0.0013698630136986301
BELIF,Polyglyceryl-3 Methylglucose Distearate,1,0.0013698630136986301
BELIF,Polymethyl Methacrylate,1,0.0013698630136986301
BELIF,Polymethylsilsequioxane,1,0.0013698630136986301
BELIF,Polymethylsilsesquioxane,1,0.0013698630136986301
BELIF,Polyquaternium-7,1,0.0013698630136986301
BELIF,Polyurethane-34,1,0.0013698630136986301
BELIF,Propanediol,1,0.0013698630136986301
BELIF,Propylene Glycol,1,0.0013698630136986301
BELIF,Rhodiola Rosea Root Extract**,1,0.0013698630136986301
BELIF,Rosa Canina Fruit Extract*,1,0.0013698630136986301
BELIF,Rosa Damascena Flower Extract*,1,0.0013698630136986301
BELIF,Rosa Damascena Flower Extract+,1,0.0013698630136986301
BELIF,Rosamarinus Officinalis (Rosemary) Leaf Oil+,1,0.0013698630136986301
BELIF,Rose Extract,1,0.0013698630136986301
BELIF,Rosmarinus Officinalis (Rosemary) Extract,1,0.0013698630136986301
BELIF,Rosmarinus Officinalis (Rosemary) Leaf Extract,1,0.0013698630136986301
BELIF,Rosmarinus Officinalis (Rosemary) Leaf Extract+,1,0.0013698630136986301
BELIF,Rosmarinus Officinalis (Rosemary) Leaf Oil,1,0.0013698630136986301
BELIF,Rosmarinus Officinalis (Rosemary) Leaf Oil**,1,0.0013698630136986301
BELIF,Rosmarinus Officinalis (Rosemary) Leaf Oil++,1,0.0013698630136986301
BELIF,Rubus Idaeus (Raspberry) Leaf Extract,1,0.0013698630136986301
BELIF,Rubus Idaeus (Raspberry) Leaf Extract***,1,0.0013698630136986301
BELIF,Saccharomyces/Imperata Cylindrica Root Ferment Extract,1,0.0013698630136986301
BELIF,Saccharomyces/Viscum Album (Mistletoe) Ferment Extract,1,0.0013698630136986301
BELIF,Salvia Officinalis(Sage) Leaf Extract,1,0.0013698630136986301
BELIF,Sclerotium Gum,1,0.0013698630136986301
BELIF,Simmondsia Chinesis (Jojoba) Seed Oil,1,0.0013698630136986301
BELIF,Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer,1,0.0013698630136986301
BELIF,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,1,0.0013698630136986301
BELIF,Sodium Citrate,1,0.0013698630136986301
BELIF,Sodium Methyl Cocoyl Taurate,1,0.0013698630136986301
BELIF,Solanum Melongena (Eggplant) Fruit Extract,1,0.0013698630136986301
BELIF,Sorbitan Palmitate,1,0.0013698630136986301
BELIF,Spiraea Ulmaria Flower Extract*,1,0.0013698630136986301
BELIF,Spiraea Ulmaria Flower Extract+,1,0.0013698630136986301
BELIF,Stearyl Alcohol,1,0.0013698630136986301
BELIF,Stellaria Media (Chickweed( Extract*+,1,0.0013698630136986301
BELIF,Stellaria Media (Chickweed) Extract**,1,0.0013698630136986301
BELIF,Stellaria Media (Chickweed) Extract***,1,0.0013698630136986301
BELIF,Thuja Occidentalis Leaf Extract,1,0.0013698630136986301
BELIF,Tocopherol,1,0.0013698630136986301
BELIF,Trisodium Edta,1,0.0013698630136986301
BELIF,Triticum Vulgare (Wheat) Sprout Extract,1,0.0013698630136986301
BELIF,Urea,1,0.0013698630136986301
BELIF,Urtica Dioica (Nettle) Leaf Extract*,1,0.0013698630136986301
BELIF,UrticaDioicia (Nettle) Leaf Extract+,1,0.0013698630136986301
BELIF,Vaccinium Myrtillus Fruit Extract**,1,0.0013698630136986301
BELIF,Viola Tricolor Extract*,1,0.0013698630136986301
BELIF,Viola Tricolor Extract+,1,0.0013698630136986301
BELIF,and nourishing benefits. -Natural Olive and Macademia Nut Oils: Smooth and moisturize the skin for a beautiful complexion. Cetyl Ethylhexanoate,1,0.0013698630136986301
BELIF,and visibly detoxifies the skin. -Sweet Flag Herb: Delivers skin-softening,1,0.0013698630136986301
BELIF,cleanses,1,0.0013698630136986301
BELIF,hydrating,1,0.0013698630136986301
BIOEFFECT,Glycerin,4,0.10810810810810811
BIOEFFECT,Sodium Chloride,4,0.10810810810810811
BIOEFFECT,Sodium Hyaluronate,4,0.10810810810810811
BIOEFFECT,Water,4,0.10810810810810811
BIOEFFECT,Hordeum Vulgare Seed Extract,3,0.08108108108108109
BIOEFFECT,Carbomer,2,0.05405405405405406
BIOEFFECT,EGF (Barley Sh-Oligopeptide-1).,2,0.05405405405405406
BIOEFFECT,Phenoxyethanol,2,0.05405405405405406
BIOEFFECT,Tromethamine,2,0.05405405405405406
BIOEFFECT,Butylene Glycol,1,0.02702702702702703
BIOEFFECT,EGF (Barley Sh-Oligopeptide-1),1,0.02702702702702703
BIOEFFECT,Egf (Barley Sh-Oligopeptide-1).,1,0.02702702702702703
BIOEFFECT,Hordeum Vulgare Seed Exract,1,0.02702702702702703
BIOEFFECT,Il-1a (Barley Sh-Polypeptide-17),1,0.02702702702702703
BIOEFFECT,KGF (Barley Sh-Polypeptide-3).,1,0.02702702702702703
BIOEFFECT,Propylene Glycol,1,0.02702702702702703
BIOEFFECT,Sodium Citrate,1,0.02702702702702703
BIOEFFECT,Sodium Dehydroacetate,1,0.02702702702702703
BIOEFFECT,Sorbitol,1,0.02702702702702703
BIOSSANCE,Squalane,7,0.03664921465968586
BIOSSANCE,Water,6,0.031413612565445025
BIOSSANCE,Caprylic/Capric Triglyceride,5,0.02617801047120419
BIOSSANCE,Glycerin,5,0.02617801047120419
BIOSSANCE,Sodium Hyaluronate,5,0.02617801047120419
BIOSSANCE,Phenoxyethanol,4,0.020942408376963352
BIOSSANCE,Caprylyl Glycol,3,0.015706806282722512
BIOSSANCE,Citric Acid,3,0.015706806282722512
BIOSSANCE,Ethylhexylglycerin,3,0.015706806282722512
BIOSSANCE,Pentylene Glycol,3,0.015706806282722512
BIOSSANCE,Sodium Hydroxide,3,0.015706806282722512
BIOSSANCE,Acacia Senegal Gum,2,0.010471204188481676
BIOSSANCE,Ammonium Acryloyldimethyltaurate/VP Copolymer,2,0.010471204188481676
BIOSSANCE,Biosaccharide Gum-1,2,0.010471204188481676
BIOSSANCE,Bisabolol,2,0.010471204188481676
BIOSSANCE,Carbomer,2,0.010471204188481676
BIOSSANCE,Dimethicone,2,0.010471204188481676
BIOSSANCE,Lactic Acid,2,0.010471204188481676
BIOSSANCE,Limonene.,2,0.010471204188481676
BIOSSANCE,Linoleic Acid,2,0.010471204188481676
BIOSSANCE,Niacinamide,2,0.010471204188481676
BIOSSANCE,Sodium Chloride,2,0.010471204188481676
BIOSSANCE,Sodium Phytate,2,0.010471204188481676
BIOSSANCE,Tetrahexyldecyl Ascorbate,2,0.010471204188481676
BIOSSANCE,Tocopherol,2,0.010471204188481676
BIOSSANCE,Zingiber Officinale (Ginger) Root Extract.,2,0.010471204188481676
BIOSSANCE,(Evening Primrose) Oil,1,0.005235602094240838
BIOSSANCE,-100 Percent Sugarcane-Derived Squalane.,1,0.005235602094240838
BIOSSANCE,1,1,0.005235602094240838
BIOSSANCE,2-Hexanediol,1,0.005235602094240838
BIOSSANCE,Acer Saccharum (Sugar Maple) Extract,1,0.005235602094240838
BIOSSANCE,Acetyl Hexapeptide-8,1,0.005235602094240838
BIOSSANCE,Acetyl Tetrapeptide-5,1,0.005235602094240838
BIOSSANCE,Algae Extract,1,0.005235602094240838
BIOSSANCE,Allantoin,1,0.005235602094240838
BIOSSANCE,Aloe Barbadensis Leaf Juice*,1,0.005235602094240838
BIOSSANCE,Annuus (Sunflower) Seed Oil,1,0.005235602094240838
BIOSSANCE,Anthemis Nobilis Flower Oil,1,0.005235602094240838
BIOSSANCE,Arachidyl Alcohol,1,0.005235602094240838
BIOSSANCE,Arachidyl Glucoside,1,0.005235602094240838
BIOSSANCE,Avena Sativa (Oat) Kernel Oil,1,0.005235602094240838
BIOSSANCE,Bakuchiol,1,0.005235602094240838
BIOSSANCE,Behenyl Alcohol,1,0.005235602094240838
BIOSSANCE,Benzylidene Dimethoxydimethylindanone,1,0.005235602094240838
BIOSSANCE,Butyrospermum Parkii (Shea) Butter,1,0.005235602094240838
BIOSSANCE,C13-15 Alkane,1,0.005235602094240838
BIOSSANCE,Caffeine,1,0.005235602094240838
BIOSSANCE,Camellia Sinensis Leaf Extract,1,0.005235602094240838
BIOSSANCE,Caprylic/Capric Triglycerides.,1,0.005235602094240838
BIOSSANCE,Capryloyl Glycerin/Sebacic Acid Copolymer,1,0.005235602094240838
BIOSSANCE,Caprylyl Glycol.,1,0.005235602094240838
BIOSSANCE,Caramel,1,0.005235602094240838
BIOSSANCE,Ceramide NP,1,0.005235602094240838
BIOSSANCE,Cetearyl Alcohol,1,0.005235602094240838
BIOSSANCE,Cetearyl Olivate,1,0.005235602094240838
BIOSSANCE,Cetyl Dimethicone,1,0.005235602094240838
BIOSSANCE,Cetyl Palmitate,1,0.005235602094240838
BIOSSANCE,Chrondrus Crispus Extract,1,0.005235602094240838
BIOSSANCE,Citrus Aurantium Amara (Bitter Orange) Flower Extract,1,0.005235602094240838
BIOSSANCE,Citrus Aurantium Amara (Bitter Orange) Peel Oil,1,0.005235602094240838
BIOSSANCE,Citrus Aurantium Dulcis (Orange) Fruit Extract,1,0.005235602094240838
BIOSSANCE,Citrus Aurantium Dulcis (Orange) Oil,1,0.005235602094240838
BIOSSANCE,Citrus Limon (Lemon) Fruit Extract,1,0.005235602094240838
BIOSSANCE,Citrus Limon (Lemon) Peel Oil,1,0.005235602094240838
BIOSSANCE,Clay Mineral Oxides,1,0.005235602094240838
BIOSSANCE,Cucumis Sativus (Cucumber) Fruit Extract,1,0.005235602094240838
BIOSSANCE,Diheptyl Succinate,1,0.005235602094240838
BIOSSANCE,Dimethicone CrossPolymer,1,0.005235602094240838
BIOSSANCE,Dimethiconol,1,0.005235602094240838
BIOSSANCE,Disteardimonium Hectorite,1,0.005235602094240838
BIOSSANCE,Ethyl Linoleate,1,0.005235602094240838
BIOSSANCE,Euterpe Oleracea Sterols,1,0.005235602094240838
BIOSSANCE,Geraniol,1,0.005235602094240838
BIOSSANCE,Glycine Soja (Soybean) Sterols,1,0.005235602094240838
BIOSSANCE,Glycolic Acid,1,0.005235602094240838
BIOSSANCE,Glycyrrhiza Glabra (Licorice) Root Extract,1,0.005235602094240838
BIOSSANCE,Helianthus,1,0.005235602094240838
BIOSSANCE,Hexylene Glycol,1,0.005235602094240838
BIOSSANCE,Hydroxyacetophenone,1,0.005235602094240838
BIOSSANCE,Illite,1,0.005235602094240838
BIOSSANCE,Isoamyl Cocoate,1,0.005235602094240838
BIOSSANCE,Isoamyl Laurate,1,0.005235602094240838
BIOSSANCE,Jojoba Esters,1,0.005235602094240838
BIOSSANCE,Kaolin,1,0.005235602094240838
BIOSSANCE,Lactococcus Ferment Lysate,1,0.005235602094240838
BIOSSANCE,Lauric Arginate,1,0.005235602094240838
BIOSSANCE,Lavandula Angustifolia (Lavender) Oil,1,0.005235602094240838
BIOSSANCE,Lavandula Hybrida Oil,1,0.005235602094240838
BIOSSANCE,Lechithin,1,0.005235602094240838
BIOSSANCE,Lecithin,1,0.005235602094240838
BIOSSANCE,Lepidium Sativum Sprout Extract,1,0.005235602094240838
BIOSSANCE,Linalool,1,0.005235602094240838
BIOSSANCE,Linolenic Acid,1,0.005235602094240838
BIOSSANCE,Linseedate,1,0.005235602094240838
BIOSSANCE,Lycium Barbarum (Go Ji) Fruit Extract,1,0.005235602094240838
BIOSSANCE,Lycopene,1,0.005235602094240838
BIOSSANCE,Malus Domestica Fruit Cell Culture Extract,1,0.005235602094240838
BIOSSANCE,Montmorillonite,1,0.005235602094240838
BIOSSANCE,Moringa Oleifera Seed Oil,1,0.005235602094240838
BIOSSANCE,Oenothera Biennis,1,0.005235602094240838
BIOSSANCE,Oleic Acid,1,0.005235602094240838
BIOSSANCE,Panthenol,1,0.005235602094240838
BIOSSANCE,Phospholipids,1,0.005235602094240838
BIOSSANCE,Pistacia Lentiscus (Mastic) Gum,1,0.005235602094240838
BIOSSANCE,Polyacrylate Crosspolymer-6,1,0.005235602094240838
BIOSSANCE,Polyglyceryl-2 Caprate,1,0.005235602094240838
BIOSSANCE,Polyglyceryl-2 Sesquioleate,1,0.005235602094240838
BIOSSANCE,Polyglyceryl-3 Sorbityl,1,0.005235602094240838
BIOSSANCE,Polyhydroxystearic Acid,1,0.005235602094240838
BIOSSANCE,Polymethylsilsesquioxane,1,0.005235602094240838
BIOSSANCE,Potassium Sorbate,1,0.005235602094240838
BIOSSANCE,Pyrus Malus (Apple) Fruit Extract,1,0.005235602094240838
BIOSSANCE,Rosa Canina Fruit Oil,1,0.005235602094240838
BIOSSANCE,Rosa Damascena Flower Extract,1,0.005235602094240838
BIOSSANCE,Rosa Moschata Seed Oil,1,0.005235602094240838
BIOSSANCE,Rosmarinus Officinalis (Rosemary) Leaf Extract,1,0.005235602094240838
BIOSSANCE,Saccharide Isomerate,1,0.005235602094240838
BIOSSANCE,Saccharum Officinarum (Sugarcane) Extract,1,0.005235602094240838
BIOSSANCE,Silica,1,0.005235602094240838
BIOSSANCE,Sodium Acrylates Copolymer,1,0.005235602094240838
BIOSSANCE,Sodium Benzoate,1,0.005235602094240838
BIOSSANCE,Sodium Gluconate.,1,0.005235602094240838
BIOSSANCE,Sorbitan Olivate,1,0.005235602094240838
BIOSSANCE,Sorbitan Palmitate,1,0.005235602094240838
BIOSSANCE,Soy Amino Acids,1,0.005235602094240838
BIOSSANCE,Squalane (Material),1,0.005235602094240838
BIOSSANCE,Stearyl Alcohol,1,0.005235602094240838
BIOSSANCE,Styrene/Acrylates Copolymer,1,0.005235602094240838
BIOSSANCE,Synthetic Fluorphlogopite,1,0.005235602094240838
BIOSSANCE,Tartaric Acid,1,0.005235602094240838
BIOSSANCE,Tetrasodium Glutamate Diacetate,1,0.005235602094240838
BIOSSANCE,Thermus Thermophilus Ferment,1,0.005235602094240838
BIOSSANCE,Tocopherol.,1,0.005235602094240838
BIOSSANCE,Tocopheryl Acetate,1,0.005235602094240838
BIOSSANCE,Triethoxycaprylylsilane,1,0.005235602094240838
BIOSSANCE,Triethylhexanoin,1,0.005235602094240838
BIOSSANCE,Vaccinium Myrtillus Fruit Extract,1,0.005235602094240838
BIOSSANCE,Vitis Vinifera (Grape) Skin Extract,1,0.005235602094240838
BIOSSANCE,Xanthan Gum,1,0.005235602094240838
BIOSSANCE,Yeast Extract,1,0.005235602094240838
BLACK UP,1,1,0.023809523809523808
BLACK UP,2-Hexanediol,1,0.023809523809523808
BLACK UP,Alpha Isomethyl Ionone,1,0.023809523809523808
BLACK UP,Benzyl Salicylate,1,0.023809523809523808
BLACK UP,Bht,1,0.023809523809523808
BLACK UP,Butyloctyl Salicylate,1,0.023809523809523808
BLACK UP,Butylphenyl Met Hylpropional,1,0.023809523809523808
BLACK UP,Caprylyl Glycol,1,0.023809523809523808
BLACK UP,Ceteareth-12,1,0.023809523809523808
BLACK UP,Ceteareth-20,1,0.023809523809523808
BLACK UP,Cetearyl Alcohol,1,0.023809523809523808
BLACK UP,Cetearyl Glucoside,1,0.023809523809523808
BLACK UP,Cetearyl Isononanoate,1,0.023809523809523808
BLACK UP,Cetyl Palmitate,1,0.023809523809523808
BLACK UP,Citric Acid,1,0.023809523809523808
BLACK UP,Citronellol,1,0.023809523809523808
BLACK UP,Dimethicone,1,0.023809523809523808
BLACK UP,Dimethiconol Behenate,1,0.023809523809523808
BLACK UP,Disodium Edta,1,0.023809523809523808
BLACK UP,Ethylhexylglycerin,1,0.023809523809523808
