brand,ingredient,count,share
EDIBLE BEAUTY,Cetearyl Olivate,1,0.05555555555555555
EDIBLE BEAUTY,Coffea Arabica (Coffee) Extract,1,0.05555555555555555
EDIBLE BEAUTY,Cucumis Sativus (Cucumber) Extract,1,0.05555555555555555
EDIBLE BEAUTY,Glycerin,1,0.05555555555555555
EDIBLE BEAUTY,Glyceryl Caprylate.,1,0.05555555555555555
EDIBLE BEAUTY,Gold Leaf (Edible),1,0.05555555555555555
EDIBLE BEAUTY,Organic Centella Asiatica (Gotu Kola) Extract,1,0.05555555555555555
EDIBLE BEAUTY,Organic Cocos Nucifera (Coconut) Oil,1,0.05555555555555555
EDIBLE BEAUTY,Organic Equisetum Arvense Horsetail) Extract,1,0.05555555555555555
EDIBLE BEAUTY,Organic Passiflora Incarnata Flower Extract,1,0.05555555555555555
EDIBLE BEAUTY,Sclerotium Gum,1,0.05555555555555555
EDIBLE BEAUTY,Sodium Anisate,1,0.05555555555555555
EDIBLE BEAUTY,Sodium Levulinate,1,0.05555555555555555
EDIBLE BEAUTY,Sorbiton Olivate,1,0.05555555555555555
EDIBLE BEAUTY,Tilia Cordata (Linden) Flower Extract,1,0.05555555555555555
